,fnlgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,age,workclass
24809,30237,Some-college,10,Never-married,?,Unmarried,White,Female,0,0,40,United-States,<=50K,28,?
24810,196545,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1902,40,United-States,>50K,43,Private
24811,144844,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,47,Private
24812,280500,Some-college,10,Never-married,Tech-support,Own-child,Black,Female,0,0,40,United-States,<=50K,37,Private
24813,135601,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States,<=50K,73,?
24814,409189,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,Mexico,<=50K,37,Private
24815,23686,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,35,United-States,>50K,50,Private
24816,229756,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,<=50K,19,Private
24817,95530,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,32,Local-gov
24818,73199,Assoc-voc,11,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,44,Local-gov
24819,196745,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,<=50K,20,Private
24820,79481,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,29,Private
24821,116934,Some-college,10,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K,21,?
24822,100950,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,Germany,<=50K,34,Private
24823,56651,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,<=50K,44,Local-gov
24824,186954,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K,18,Private
24825,264874,Some-college,10,Never-married,Tech-support,Other-relative,White,Female,0,0,40,United-States,<=50K,22,Private
24826,183092,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K,39,State-gov
24827,273399,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,Peru,<=50K,26,Local-gov
24828,142443,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,25,United-States,<=50K,29,?
24829,177526,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,21,Private
24830,31267,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K,49,Local-gov
24831,321666,Assoc-acdm,12,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,20,United-States,<=50K,24,Private
24832,331861,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,?,<=50K,26,Private
24833,283515,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,60,United-States,<=50K,25,Private
24834,54608,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,30,Private
24835,162238,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,>50K,52,Private
24836,175931,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,30,Private
24837,236804,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,20,Private
24838,168782,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,31,Private
24839,227065,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,44,Private
24840,285335,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,46,Self-emp-inc
24841,259705,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Female,0,0,40,United-States,<=50K,31,Private
24842,24384,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,10,United-States,<=50K,57,Private
24843,322013,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,58,Private
24844,49797,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,41,Private
24845,52566,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,23,Private
24846,266275,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,47,Private
24847,285408,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2246,28,United-States,>50K,72,Self-emp-not-inc
24848,177858,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,1876,38,United-States,<=50K,26,Self-emp-not-inc
24849,183804,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,45,Federal-gov
24850,107231,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K,48,Private
24851,173679,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,23,Private
24852,163965,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,20,Local-gov
24853,173585,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,15,Peru,<=50K,18,Private
24854,172009,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,27,Private
24855,44363,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,35,United-States,<=50K,25,Private
24856,246392,HS-grad,9,Never-married,Priv-house-serv,Unmarried,Black,Female,0,0,30,United-States,<=50K,45,Private
24857,167033,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K,53,Private
24858,143822,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,54,Private
24859,37869,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,United-States,>50K,41,Private
24860,447488,9th,5,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,35,Mexico,<=50K,23,Private
24861,239346,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,18,United-States,<=50K,17,Private
24862,245975,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,42,Private
24863,34632,12th,8,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,61,Private
24864,121362,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,0,2258,38,United-States,>50K,57,Private
24865,24008,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K,21,State-gov
24866,165492,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,44,Private
24867,326048,Assoc-acdm,12,Divorced,Other-service,Not-in-family,White,Male,0,0,44,United-States,<=50K,48,Private
24868,250821,Prof-school,15,Divorced,Farming-fishing,Unmarried,White,Male,0,0,48,United-States,<=50K,46,Private
24869,154641,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,86,United-States,<=50K,37,Self-emp-not-inc
24870,198202,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,54,United-States,<=50K,35,Private
24871,170504,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K,27,Local-gov
24872,191342,Some-college,10,Never-married,Sales,Not-in-family,Other,Male,0,0,40,India,<=50K,28,Private
24873,238969,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,10,United-States,<=50K,19,Private
24874,344128,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K,63,Self-emp-not-inc
24875,148694,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,40,United-States,<=50K,69,?
24876,180187,Assoc-acdm,12,Widowed,?,Not-in-family,White,Female,0,0,6,Italy,<=50K,69,?
24877,168894,Assoc-voc,11,Married-spouse-absent,Protective-serv,Own-child,White,Female,0,0,40,Germany,<=50K,36,State-gov
24878,203263,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K,20,Private
24879,89564,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,<=50K,28,State-gov
24880,97562,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,38,United-States,<=50K,58,Private
24881,336540,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,48,Private
24882,139647,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,56,United-States,<=50K,39,Private
24883,160192,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,44,United-States,<=50K,38,Private
24884,320386,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,50,Local-gov
24885,32126,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,35,Private
24886,275445,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,50,United-States,<=50K,45,Self-emp-not-inc
24887,54953,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K,38,Self-emp-inc
24888,103580,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,55,United-States,>50K,54,Private
24889,245565,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,12,England,<=50K,42,Private
24890,39223,10th,6,Separated,Craft-repair,Unmarried,Black,Female,0,0,40,?,<=50K,32,Private
24891,117357,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,70,?,>50K,55,State-gov
24892,207385,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K,63,Private
24893,355287,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,48,Mexico,<=50K,21,Private
24894,141218,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,>50K,62,?
24895,207677,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,46,Local-gov
24896,102114,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,43,Private
24897,60269,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K,35,Self-emp-not-inc
24898,278632,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,37,Private
24899,355551,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Female,0,0,45,Mexico,<=50K,51,Private
24900,246891,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,72,Canada,>50K,45,Private
24901,124486,12th,8,Never-married,Other-service,Own-child,White,Male,0,1602,20,United-States,<=50K,19,Private
24902,202106,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,1902,40,United-States,>50K,61,?
24903,191417,9th,5,Widowed,Exec-managerial,Not-in-family,Black,Male,0,0,65,United-States,<=50K,61,Private
24904,184543,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,21,Private
24905,122206,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,45,Private
24906,229015,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,38,Private
24907,130067,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,28,Private
24908,306495,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,<=50K,40,Local-gov
24909,232855,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K,32,Private
24910,171328,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,35,United-States,<=50K,55,Local-gov
24911,144182,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,23,United-States,<=50K,64,Private
24912,102858,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K,34,Private
24913,199495,Some-college,10,Never-married,?,Own-child,White,Male,0,0,60,United-States,<=50K,19,?
24914,209438,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,58,Private
24915,74895,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,55,United-States,<=50K,46,Private
24916,184378,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,44,Private
24917,446512,Some-college,10,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,31,Private
24918,113688,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,31,Federal-gov
24919,333305,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,United-States,>50K,39,Private
24920,118535,12th,8,Never-married,Sales,Own-child,White,Female,0,0,18,United-States,<=50K,19,Private
24921,76142,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,56,Private
24922,38795,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,53,Local-gov
24923,208478,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,18,?,<=50K,68,Private
24924,203313,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,991,0,18,United-States,<=50K,69,Private
24925,247483,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K,62,Private
24926,198686,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,62,State-gov
24927,56118,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,39,Private
24928,359808,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,45,Federal-gov
24929,231554,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,50,United-States,<=50K,29,Private
24930,34848,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,33,Private
24931,199934,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,7298,0,40,United-States,>50K,34,Private
24932,196243,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,29,Private
24933,66360,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,6418,0,35,United-States,>50K,65,Self-emp-inc
24934,189487,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K,18,Private
24935,194848,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K,22,Private
24936,167309,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,40,United-States,>50K,30,Private
24937,192878,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,44,Private
24938,70209,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,<=50K,48,Private
24939,123011,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K,52,Federal-gov
24940,135339,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7688,0,20,China,>50K,53,Self-emp-not-inc
24941,497486,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,1471,0,40,United-States,<=50K,48,Federal-gov
24942,178478,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,25,Private
24943,149909,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,United-States,>50K,41,Private
24944,103323,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,37,Private
24945,239404,10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,45,United-States,<=50K,55,Private
24946,165082,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K,67,Private
24947,389725,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States,<=50K,36,Private
24948,374580,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,52,United-States,<=50K,47,Private
24949,187983,HS-grad,9,Never-married,?,Unmarried,White,Female,0,0,40,United-States,<=50K,36,?
24950,259300,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,16,United-States,<=50K,25,Private
24951,277695,9th,5,Never-married,Farming-fishing,Other-relative,White,Male,0,0,16,Mexico,<=50K,19,Private
24952,230248,7th-8th,4,Separated,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,24,Private
24953,196342,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States,<=50K,30,Self-emp-not-inc
24954,160968,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,16,United-States,<=50K,17,Private
24955,115438,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,28,Private
24956,231043,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,3908,0,45,United-States,<=50K,34,Private
24957,129597,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,46,United-States,<=50K,35,Private
24958,387108,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,<=50K,24,Local-gov
24959,105936,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,>50K,43,Private
24960,107242,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,?,<=50K,20,Private
24961,125000,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,>50K,55,Private
24962,229456,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,35,United-States,<=50K,22,Private
24963,230113,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States,<=50K,20,Private
24964,106698,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,44,Private
24965,133454,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,38,Private
24966,295520,9th,5,Widowed,Sales,Unmarried,Black,Female,0,0,25,United-States,<=50K,53,Private
24967,151551,Some-college,10,Separated,Sales,Own-child,Amer-Indian-Eskimo,Male,2597,0,48,United-States,<=50K,26,Private
24968,100313,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,40,United-States,>50K,58,Private
24969,320294,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,23,Private
24970,162381,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,53,Private
24971,183898,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,2354,0,40,United-States,<=50K,35,Private
